inventory_id,fig_num,quantity
6592,fig-002968,1
6592,fig-002973,1
6592,fig-002974,1
6592,fig-002975,1
6597,fig-000359,1
6597,fig-000629,1
6597,fig-002235,1
6598,fig-000333,1
6600,fig-000701,1
6600,fig-000715,1
6600,fig-005780,1
6600,fig-007427,1
6600,fig-007428,1
6610,fig-000058,1
6610,fig-003975,1
6610,fig-003976,2
6611,fig-000954,1
6612,fig-001342,1
6612,fig-006985,1
6619,fig-008374,1
6619,fig-008375,1
6619,fig-008376,1
6619,fig-008377,1
6619,fig-008378,1
6619,fig-008379,1
6619,fig-008380,1
6623,fig-000129,1
6624,fig-000020,2
6624,fig-001127,2
6629,fig-003261,1
6629,fig-003262,1
6629,fig-003271,1
6630,fig-003379,1
6630,fig-003380,1
6631,fig-008163,1
6631,fig-008714,1
6631,fig-008715,1
6631,fig-008716,1
6632,fig-000339,1
6635,fig-000430,1
6635,fig-007113,1
6636,fig-000020,1
6638,fig-002330,2
6638,fig-004024,1
6638,fig-004043,1
6638,fig-004227,1
6638,fig-004228,1
6639,fig-009621,1
6639,fig-009622,1
6646,fig-006408,1
6646,fig-006413,1
6646,fig-006773,1
6646,fig-006774,1
6646,fig-006775,1
6646,fig-006776,1
6646,fig-006777,1
6646,fig-006778,1
6646,fig-006779,1
6646,fig-006780,1
6646,fig-006781,1
6646,fig-006782,1
6650,fig-000018,1
6656,fig-003542,1
6656,fig-003543,2
6656,fig-003673,1
6656,fig-003674,2
6656,fig-003675,4
6663,fig-001218,1
6665,fig-000491,1
6666,fig-000290,1
6666,fig-000292,1
6666,fig-000362,1
6666,fig-001011,1
6666,fig-006596,1
6668,fig-000179,1
6668,fig-002579,1
6669,fig-001503,1
6676,fig-001173,1
6680,fig-000675,1
6689,fig-001002,1
6689,fig-007634,1
6689,fig-007677,1
6690,fig-000465,1
6694,fig-002358,1
6694,fig-002359,1
6696,fig-008364,1
6696,fig-008365,1
6696,fig-008366,1
6696,fig-008367,1
6701,fig-003536,1
6701,fig-003692,1
6701,fig-003693,1
6702,fig-000051,1
6702,fig-000052,1
6702,fig-000175,1
6702,fig-000266,1
6702,fig-000271,1
6702,fig-000827,1
6702,fig-000828,1
6702,fig-000829,1
6702,fig-001076,1
6708,fig-003193,1
6709,fig-006408,1
6709,fig-006770,1
6711,fig-001953,1
6712,fig-000044,1
6716,fig-002229,1
6719,fig-001435,1
6720,fig-002048,1
6720,fig-003735,1
6720,fig-003736,1
6720,fig-003737,1
6720,fig-003738,1
6720,fig-010451,2
6726,fig-000852,1
6735,fig-000034,2
6735,fig-000657,1
6735,fig-002312,1
6742,fig-000208,1
6742,fig-000990,1
6743,fig-000979,1
6749,fig-002508,1
6749,fig-003024,1
6749,fig-003025,1
6749,fig-003026,1
6749,fig-003027,1
6761,fig-001490,1
6765,fig-001255,1
6768,fig-004184,1
6768,fig-004185,1
6771,fig-002483,1
6771,fig-006728,1
6774,fig-003481,1
6774,fig-003482,1
6783,fig-003508,1
6783,fig-003612,2
6783,fig-003627,1
6785,fig-000929,1
6787,fig-000225,1
6787,fig-008742,1
6787,fig-008743,1
6789,fig-000124,1
6797,fig-000213,1
6798,fig-005633,1
6798,fig-005643,1
6798,fig-005742,1
6798,fig-005743,1
6805,fig-008619,1
6805,fig-008631,1
6805,fig-008632,1
6811,fig-000034,1
6813,fig-008737,1
6813,fig-008739,2
6814,fig-009312,1
6815,fig-009716,1
6815,fig-009717,1
6824,fig-001091,1
6826,fig-007132,1
6826,fig-007133,1
6830,fig-000966,1
6840,fig-000149,1
6840,fig-001490,1
6840,fig-002995,1
6840,fig-002996,1
6846,fig-000902,1
6847,fig-004854,1
6849,fig-011054,1
6850,fig-001060,1
6851,fig-002250,2
6851,fig-006140,1
6851,fig-006146,1
6851,fig-006147,1
6851,fig-006148,1
6851,fig-006149,1
6851,fig-006150,1
6855,fig-005279,1
6855,fig-005280,1
6855,fig-005281,1
6855,fig-005282,1
6855,fig-005284,1
6859,fig-005190,1
6859,fig-005888,1
6859,fig-005889,1
6859,fig-005890,1
6859,fig-005891,1
6859,fig-005892,1
6861,fig-000215,1
6862,fig-007023,1
6862,fig-007024,1
6862,fig-007025,1
6862,fig-007026,1
6862,fig-007027,1
6865,fig-001490,1
6869,fig-001169,1
6870,fig-006481,3
6870,fig-006483,1
6880,fig-001030,1
6883,fig-005630,1
6884,fig-000030,1
6885,fig-003642,2
6885,fig-003655,1
6886,fig-000459,1
6888,fig-009587,1
6888,fig-009588,1
6897,fig-002229,2
6897,fig-005192,1
6897,fig-005194,1
6897,fig-005249,1
6897,fig-005251,2
6897,fig-005253,1
6897,fig-005255,1
6900,fig-001043,1
6901,fig-000460,1
6901,fig-001415,1
6901,fig-004581,1
6901,fig-004590,1
6902,fig-006839,1
6902,fig-006840,1
6908,fig-000693,1
6910,fig-010486,1
6911,fig-001044,1
6911,fig-010601,1
6912,fig-000034,1
6917,fig-000327,1
6917,fig-000484,1
6917,fig-000631,1
6917,fig-001108,1
6917,fig-002236,2
6917,fig-002237,1
6917,fig-002239,1
6917,fig-002240,1
6923,fig-001120,1
6923,fig-001479,1
6923,fig-007487,1
6923,fig-007488,1
6923,fig-007489,1
6923,fig-007490,1
6923,fig-007491,1
6934,fig-000160,1
6951,fig-001151,1
6953,fig-000373,1
6953,fig-006908,1
6953,fig-006910,1
6956,fig-002315,1
6956,fig-002316,1
6956,fig-002317,1
6956,fig-002318,1
6956,fig-002319,1
6956,fig-002320,1
6956,fig-002321,1
6956,fig-002322,1
6957,fig-000435,1
6958,fig-003370,1
6958,fig-003413,1
6970,fig-000976,1
6974,fig-000715,1
6975,fig-000140,1
6975,fig-001878,1
6975,fig-009634,1
6975,fig-009636,1
6975,fig-009637,1
6981,fig-004230,1
6981,fig-004231,1
6981,fig-004232,1
6981,fig-004233,1
6984,fig-000419,1
6984,fig-001051,1
6985,fig-000393,1
6994,fig-000422,1
6995,fig-008609,1
6995,fig-008836,1
6996,fig-001953,1
6996,fig-005044,1
6996,fig-005045,1
6996,fig-005046,1
7001,fig-000210,1
7005,fig-004967,1
7005,fig-006458,1
7006,fig-000627,1
7010,fig-010042,1
7010,fig-010043,1
7010,fig-010044,1
7011,fig-005776,1
7011,fig-009258,2
7011,fig-009389,1
7013,fig-008051,1
7013,fig-008052,1
7014,fig-000359,1
7014,fig-000376,1
7017,fig-006639,1
7017,fig-006640,1
7017,fig-006641,1
7018,fig-000058,1
7018,fig-003978,1
7018,fig-003979,1
7029,fig-001478,1
7031,fig-000127,1
7034,fig-009755,1
7035,fig-000787,1
7035,fig-000817,1
7035,fig-006716,1
7035,fig-006717,1
7037,fig-007236,1
7037,fig-007237,1
7038,fig-000358,1
7039,fig-000319,1
7040,fig-008272,1
7040,fig-009276,1
7040,fig-009277,1
7040,fig-009278,1
7040,fig-009279,1
7041,fig-000134,1
7042,fig-001161,1
7042,fig-004385,1
7045,fig-000783,1
7047,fig-009025,2
7050,fig-000460,1
7050,fig-001372,1
7050,fig-004581,1
7054,fig-006630,1
7054,fig-006631,1
7057,fig-000737,1
7061,fig-000673,1
7063,fig-005878,1
7063,fig-005879,1
7064,fig-000342,1
7067,fig-006793,1
7067,fig-006794,1
7068,fig-000096,1
7075,fig-007149,1
7075,fig-007150,1
7081,fig-000838,1
7081,fig-005162,1
7081,fig-005163,1
7081,fig-005164,1
7090,fig-010150,1
7090,fig-010151,1
7090,fig-010152,1
7099,fig-003320,1
7099,fig-003337,1
7099,fig-003338,1
7099,fig-003339,1
7099,fig-003340,1
7100,fig-000497,1
7102,fig-000609,1
7102,fig-000786,1
7102,fig-007717,1
7102,fig-008032,1
7108,fig-000163,1
7108,fig-003697,3
7111,fig-007579,1
7111,fig-007858,1
7115,fig-000297,1
7119,fig-005633,1
7119,fig-005654,1
7123,fig-006974,2
7123,fig-006976,1
7126,fig-000129,1
7126,fig-000376,1
7126,fig-004918,1
7126,fig-005946,1
7126,fig-006391,1
7126,fig-006392,1
7126,fig-006393,1
7130,fig-000216,1
7131,fig-004187,1
7131,fig-004189,1
7131,fig-004190,2
7132,fig-000240,3
7133,fig-007621,1
7133,fig-007625,3
7133,fig-007626,1
7133,fig-007635,1
7133,fig-007636,1
7133,fig-007637,1
7133,fig-007638,1
7133,fig-010540,1
7135,fig-000815,1
7137,fig-000859,1
7139,fig-000453,1
7142,fig-000315,5
7149,fig-001054,1
7149,fig-002327,1
7153,fig-005658,1
7153,fig-005659,1
7153,fig-005660,1
7156,fig-004225,1
7156,fig-004226,2
7163,fig-006855,1
7163,fig-006856,1
7163,fig-006873,1
7166,fig-000537,1
7168,fig-007349,1
7168,fig-008745,1
7168,fig-008746,1
7174,fig-000311,1
7174,fig-000336,1
7174,fig-000826,1
7174,fig-005649,1
7174,fig-005650,1
7175,fig-008773,1
7180,fig-001518,1
7194,fig-000231,1
7195,fig-000727,2
7196,fig-006292,1
7197,fig-007893,1
7197,fig-007894,1
7197,fig-007895,1
7204,fig-002156,1
7204,fig-002186,1
7204,fig-002187,1
7208,fig-007118,1
7208,fig-007119,1
7208,fig-007120,1
7208,fig-007121,1
7208,fig-007122,1
7208,fig-007123,1
7208,fig-007124,1
7208,fig-007125,1
7208,fig-007126,1
7208,fig-007127,1
7208,fig-007128,1
7208,fig-007129,1
7208,fig-007130,1
7208,fig-007131,1
7211,fig-000240,2
7212,fig-008171,1
7212,fig-008172,1
7212,fig-008173,1
7212,fig-008174,1
7216,fig-003377,1
7216,fig-003378,1
7218,fig-000411,1
7218,fig-005828,1
7218,fig-005829,1
7224,fig-001370,1
7228,fig-000470,1
7234,fig-000738,1
7234,fig-006431,1
7234,fig-006434,1
7242,fig-000363,1
7248,fig-000225,1
7249,fig-008025,1
7249,fig-008026,1
7249,fig-008027,1
7253,fig-000925,1
7254,fig-000916,1
7257,fig-007766,1
7257,fig-007767,1
7259,fig-009911,1
7259,fig-009926,1
7259,fig-009942,1
7259,fig-009943,1
7260,fig-004537,1
7269,fig-009263,1
7269,fig-009264,1
7269,fig-009265,1
7284,fig-000670,1
7287,fig-005661,1
7287,fig-005662,1
7287,fig-005663,1
7288,fig-000644,1
7294,fig-003518,1
7294,fig-003543,2
7294,fig-003639,1
7298,fig-008686,1
7298,fig-008704,1
7298,fig-008705,1
7299,fig-003697,1
7299,fig-003758,1
7299,fig-003948,1
7299,fig-003949,1
7299,fig-003951,1
7300,fig-000642,2
7300,fig-006575,1
7300,fig-006592,1
7300,fig-006897,2
7308,fig-005693,1
7308,fig-005694,1
7308,fig-005695,1
7309,fig-001289,1
7313,fig-000372,1
7314,fig-007648,1
7314,fig-007649,1
7315,fig-007678,1
7315,fig-007739,1
7323,fig-008214,1
7323,fig-008215,1
7326,fig-001438,1
7327,fig-006656,1
7330,fig-000292,1
7331,fig-000227,1
7332,fig-002292,1
7332,fig-002293,1
7338,fig-001214,1
7340,fig-001555,1
7340,fig-003574,1
7354,fig-001360,1
7354,fig-005190,1
7357,fig-000634,1
7363,fig-000052,1
7363,fig-000224,1
7363,fig-000248,1
7363,fig-000784,1
7363,fig-000785,1
7363,fig-000786,1
7363,fig-000787,1
7363,fig-000853,1
7363,fig-006838,1
7368,fig-000878,1
7369,fig-000031,1
7373,fig-000360,1
7376,fig-000665,1
7376,fig-000851,1
7376,fig-005152,1
7377,fig-000441,1
7379,fig-006952,1
7379,fig-006953,1
7388,fig-007242,1
7388,fig-007243,1
7388,fig-007244,1
7397,fig-000840,1
7397,fig-002446,1
7397,fig-002447,1
7399,fig-000504,1
7399,fig-004061,1
7399,fig-004063,1
7399,fig-004064,1
7401,fig-004068,1
7401,fig-004069,1
7401,fig-004070,1
7401,fig-004071,1
7408,fig-000689,1
7412,fig-000202,1
7415,fig-000285,1
7415,fig-000733,1
7417,fig-007785,1
7417,fig-007786,1
7417,fig-007787,1
7417,fig-007788,1
7418,fig-000534,1
7420,fig-008319,1
7420,fig-008320,1
7420,fig-008321,1
7420,fig-008322,1
7420,fig-008323,1
7420,fig-008324,1
7420,fig-008325,1
7420,fig-008326,1
7422,fig-009379,1
7422,fig-009380,1
7426,fig-006639,1
7426,fig-006641,1
7426,fig-006642,1
7426,fig-006645,1
7426,fig-006646,1
7427,fig-001475,1
7429,fig-000359,1
7429,fig-000376,1
7429,fig-005979,1
7448,fig-000890,1
7451,fig-004063,1
7451,fig-004104,1
7451,fig-004105,1
7454,fig-001016,1
7466,fig-000724,1
7467,fig-000611,1
7468,fig-001152,2
7468,fig-007349,1
7470,fig-001510,1
7473,fig-008150,1
7473,fig-008151,1
7473,fig-008152,1
7476,fig-004532,1
7476,fig-009888,1
7477,fig-000937,1
7479,fig-007594,1
7479,fig-008058,1
7479,fig-008235,1
7479,fig-008236,1
7479,fig-008237,1
7486,fig-000335,1
7489,fig-000191,1
7499,fig-006635,1
7499,fig-006637,1
7501,fig-001166,1
7503,fig-008696,1
7503,fig-008697,1
7504,fig-000333,1
7504,fig-007676,1
7505,fig-004114,1
7505,fig-004115,1
7505,fig-004117,1
7507,fig-000112,1
7515,fig-007505,1
7515,fig-007506,1
7515,fig-007507,1
7520,fig-001335,1
7523,fig-001245,1
7527,fig-000788,1
7543,fig-002250,2
7543,fig-006556,1
7543,fig-006947,1
7543,fig-007355,1
7543,fig-007356,1
7543,fig-007629,1
7543,fig-007630,1
7543,fig-007631,1
7543,fig-007632,2
7543,fig-007633,1
7548,fig-000342,2
7550,fig-000898,1
7552,fig-008764,1
7552,fig-008765,1
7553,fig-000705,1
7554,fig-000753,1
7554,fig-001234,1
7554,fig-006954,1
7555,fig-001504,1
7566,fig-000863,1
7569,fig-004986,1
7569,fig-005002,1
7573,fig-001175,1
7577,fig-000973,1
7579,fig-001137,1
7581,fig-003031,1
7581,fig-003060,1
7587,fig-000761,1
7588,fig-000684,1
7592,fig-001247,1
7594,fig-000715,1
7594,fig-000789,1
7594,fig-007459,1
7594,fig-007990,1
7594,fig-008711,1
7594,fig-009011,1
7594,fig-009015,1
7594,fig-009017,1
7594,fig-009019,1
7594,fig-009020,1
7594,fig-009021,1
7594,fig-009023,1
7595,fig-000075,1
7595,fig-002687,1
7595,fig-002689,1
7595,fig-003832,1
7595,fig-003833,1
7595,fig-010450,1
7597,fig-003395,1
7597,fig-003396,1
7602,fig-011034,1
7609,fig-001360,1
7610,fig-001242,1
7615,fig-001021,1
7619,fig-003612,2
7620,fig-004795,1
7620,fig-008646,1
7620,fig-008676,1
7622,fig-002319,1
7622,fig-002323,1
7636,fig-000553,1
7636,fig-003624,1
7637,fig-000661,1
7640,fig-009418,1
7640,fig-009419,1
7640,fig-009420,1
7640,fig-009421,1
7640,fig-009422,1
7641,fig-000701,1
7641,fig-000715,1
7641,fig-005780,1
7641,fig-007427,1
7641,fig-007463,1
7644,fig-009001,1
7644,fig-009002,1
7649,fig-007687,1
7649,fig-007712,1
7649,fig-007713,1
7649,fig-007714,1
7649,fig-007715,1
7649,fig-007716,1
7649,fig-007717,1
7649,fig-007718,1
7649,fig-007719,1
7649,fig-007720,1
7649,fig-007721,1
7649,fig-007722,1
7649,fig-007723,1
7649,fig-007724,1
7649,fig-007725,1
7649,fig-007726,1
7649,fig-007727,1
7649,fig-007728,1
7649,fig-007729,1
7649,fig-007730,1
7649,fig-007731,1
7649,fig-007732,1
7655,fig-000762,2
7656,fig-009725,1
7656,fig-009726,1
7656,fig-009727,1
7656,fig-009728,1
7656,fig-009729,1
7656,fig-009730,1
7656,fig-009731,1
7656,fig-009732,1
7665,fig-001231,1
7667,fig-009280,1
7667,fig-009281,1
7667,fig-009282,1
7667,fig-009283,1
7667,fig-009284,1
7671,fig-004401,1
7671,fig-008725,1
7671,fig-008741,1
7672,fig-000221,1
7683,fig-000546,1
7684,fig-005204,2
7684,fig-005205,1
7684,fig-005276,1
7684,fig-005277,1
7684,fig-005278,1
7686,fig-000028,1
7688,fig-002289,1
7692,fig-001146,1
7701,fig-000114,1
7712,fig-001520,1
7716,fig-000114,1
7719,fig-000547,1
7729,fig-001354,1
7729,fig-001359,1
7729,fig-003472,1
7731,fig-000113,1
7736,fig-000750,1
7742,fig-000874,1
7742,fig-002330,8
7742,fig-003793,1
7742,fig-003794,2
7746,fig-004759,1
7746,fig-004761,1
7746,fig-005111,1
7748,fig-009227,1
7748,fig-009228,1
7748,fig-009229,1
7749,fig-000334,1
7749,fig-008072,1
7750,fig-000285,1
7750,fig-001010,1
7750,fig-005101,1
7751,fig-002290,1
7751,fig-002300,1
7751,fig-002301,1
7752,fig-001655,1
7752,fig-003495,1
7754,fig-004024,2
7754,fig-004035,2
7756,fig-008125,1
7756,fig-008575,1
7758,fig-002366,1
7758,fig-002367,1
7759,fig-001182,1
7760,fig-001434,1
7760,fig-002743,1
7760,fig-002744,1
7760,fig-002745,1
7760,fig-002746,1
7764,fig-000993,1
7769,fig-001492,1
7769,fig-007885,1
7776,fig-000657,1
7778,fig-000264,1
7782,fig-008000,1
7782,fig-008001,1
7782,fig-008002,1
7792,fig-001469,1
7793,fig-003855,1
7793,fig-003856,1
7793,fig-003857,1
7797,fig-000302,1
7814,fig-009041,1
7814,fig-009042,1
7814,fig-009043,1
7814,fig-009044,1
7814,fig-009045,1
7814,fig-009046,1
7817,fig-000020,1
7819,fig-000597,1
7822,fig-000690,1
7830,fig-001154,2
7832,fig-004698,1
7832,fig-004699,1
7835,fig-000208,1
7845,fig-008163,1
7845,fig-008684,1
7845,fig-008687,1
7845,fig-008698,1
7845,fig-008706,1
7847,fig-001087,100
7848,fig-004577,1
7848,fig-004578,1
7850,fig-000091,1
7850,fig-000166,1
7850,fig-000190,1
7850,fig-000270,1
7850,fig-000281,1
7850,fig-000874,1
7850,fig-003668,1
7850,fig-003688,1
7850,fig-005758,1
7850,fig-010454,1
7851,fig-000267,1
7854,fig-000359,1
7854,fig-000628,1
7854,fig-000629,1
7854,fig-000631,1
7854,fig-002227,1
7856,fig-000046,1
7856,fig-000912,1
7856,fig-001326,1
7866,fig-000928,1
7867,fig-001492,1
7869,fig-001714,1
7869,fig-001889,2
7869,fig-001939,1
7869,fig-002514,1
7869,fig-002515,1
7869,fig-002516,1
7869,fig-002517,1
7869,fig-002518,1
7869,fig-002519,1
7869,fig-002520,2
7869,fig-002521,2
7869,fig-002522,1
7869,fig-002523,1
7869,fig-002524,2
7869,fig-002525,1
7869,fig-002526,1
7869,fig-002527,1
7869,fig-002528,1
7869,fig-002529,1
7869,fig-002530,1
7869,fig-010442,1
7869,fig-010443,1
7869,fig-010470,1
7879,fig-000121,1
7881,fig-000101,1
7881,fig-000211,1
7881,fig-000776,1
7881,fig-000777,1
7881,fig-000807,1
7881,fig-000808,1
7881,fig-000812,1
7881,fig-000813,1
7881,fig-001249,1
7883,fig-000208,1
7901,fig-000497,1
7903,fig-006731,1
7903,fig-006739,1
7904,fig-000404,1
7909,fig-009562,1
7909,fig-009563,1
7914,fig-000020,2
7914,fig-001127,2
7914,fig-006908,2
7915,fig-000873,1
7916,fig-000586,1
7919,fig-010632,2
7920,fig-000208,1
7920,fig-000990,1
7920,fig-008010,1
7922,fig-000950,1
7924,fig-007349,1
7925,fig-010104,1
7925,fig-010105,1
7925,fig-010106,1
7925,fig-010107,1
7928,fig-002498,1
7928,fig-002501,1
7928,fig-002502,1
7928,fig-002503,1
7928,fig-002504,1
7928,fig-002505,1
7930,fig-000274,1
7939,fig-008815,1
7939,fig-008851,1
7939,fig-008852,1
7939,fig-008853,1
7939,fig-008854,1
7941,fig-001243,1
7950,fig-005369,1
7950,fig-005370,1
7951,fig-000227,1
7951,fig-004560,1
7951,fig-004561,1
7954,fig-001202,1
7956,fig-000342,1
7958,fig-000549,1
7972,fig-004012,1
7972,fig-004013,1
7972,fig-004014,1
7972,fig-004015,1
7972,fig-004016,1
7977,fig-001196,1
7978,fig-000983,1
7979,fig-000021,1
7983,fig-000353,1
7992,fig-006718,1
7992,fig-007825,1
7992,fig-007826,1
7992,fig-007889,1
7992,fig-007890,1
7993,fig-000287,1
7994,fig-003321,1
7994,fig-003322,1
7995,fig-000792,1
7999,fig-000257,1
8004,fig-000660,1
8004,fig-005773,1
8005,fig-000762,2
8005,fig-004696,1
8006,fig-009269,1
8006,fig-009270,1
8009,fig-001340,1
8017,fig-000480,1
8023,fig-000802,1
8034,fig-003517,1
8034,fig-003622,1
8034,fig-003623,1
8037,fig-000225,1
8037,fig-000803,2
8059,fig-000981,1
8066,fig-000726,1
8068,fig-000079,1
8069,fig-000856,1
8069,fig-009007,1
8070,fig-000406,1
8070,fig-010414,1
8074,fig-006694,1
8074,fig-006695,1
8074,fig-006696,1
8074,fig-006697,1
8076,fig-001227,1
8076,fig-004090,1
8076,fig-004091,1
8077,fig-005063,1
8077,fig-005616,3
8081,fig-002118,1
8081,fig-006477,2
8087,fig-003622,1
8094,fig-001044,1
8098,fig-010214,1
8098,fig-010215,1
8098,fig-010216,1
8099,fig-008658,2
8099,fig-008660,1
8099,fig-008661,1
8103,fig-003200,1
8103,fig-003205,1
8111,fig-003279,1
8111,fig-003280,1
8111,fig-003281,1
8111,fig-003282,1
8114,fig-006291,1
8122,fig-004768,1
8122,fig-004769,1
8122,fig-004770,1
8126,fig-000231,1
8132,fig-000567,1
8146,fig-000984,1
8152,fig-008633,1
8152,fig-008634,1
8152,fig-008635,1
8152,fig-008636,1
8152,fig-008637,1
8152,fig-008638,1
8152,fig-008639,1
8152,fig-008640,1
8156,fig-003320,1
8156,fig-005747,1
8157,fig-000456,1
8161,fig-000636,1
8164,fig-008027,1
8164,fig-009755,1
8164,fig-009757,1
8167,fig-000178,1
8169,fig-001940,1
8169,fig-004133,1
8169,fig-004180,1
8169,fig-010467,1
8170,fig-002990,1
8170,fig-003001,1
8175,fig-002169,1
8175,fig-002170,1
8175,fig-002171,1
8179,fig-007595,1
8179,fig-007596,1
8179,fig-007597,1
8179,fig-007598,1
8179,fig-007599,1
8179,fig-007600,1
8181,fig-006413,1
8182,fig-003612,1
8183,fig-003565,1
8183,fig-003566,1
8188,fig-009621,1
8188,fig-009622,1
8196,fig-000742,1
8203,fig-001377,1
8204,fig-004976,1
8204,fig-004978,1
8204,fig-004979,1
8215,fig-003267,1
8217,fig-003190,1
8218,fig-008117,1
8218,fig-008118,1
8219,fig-000057,1
8219,fig-000216,1
8219,fig-000430,1
8219,fig-000648,1
8219,fig-002229,1
8219,fig-007112,1
8219,fig-007114,1
8219,fig-007117,1
8223,fig-006305,1
8223,fig-006309,1
8223,fig-006310,1
8231,fig-009638,1
8231,fig-009639,1
8231,fig-009640,1
8232,fig-004759,2
8232,fig-004761,1
8239,fig-010155,1
8239,fig-010156,1
8239,fig-010157,1
8249,fig-000018,1
8249,fig-000489,1
8249,fig-001059,1
8252,fig-000070,1
8255,fig-002435,1
8255,fig-002436,1
8257,fig-001417,1
8257,fig-003466,1
8259,fig-002583,1
8259,fig-002584,1
8261,fig-009666,1
8261,fig-009671,1
8262,fig-001307,1
8262,fig-002221,1
8263,fig-001476,1
8265,fig-000204,1
8267,fig-000631,1
8268,fig-000873,1
8268,fig-005903,1
8268,fig-005904,1
8268,fig-005905,1
8268,fig-005906,1
8269,fig-000326,1
8269,fig-006425,1
8269,fig-006426,1
8269,fig-006427,1
8269,fig-006428,1
8269,fig-006429,1
8273,fig-001152,1
8273,fig-007350,1
8273,fig-007351,1
8275,fig-000336,1
8276,fig-004789,1
8276,fig-004796,1
8276,fig-004797,1
8278,fig-005036,1
8278,fig-005037,1
8278,fig-005038,1
8278,fig-005039,1
8278,fig-005040,1
8279,fig-006293,1
8280,fig-008453,1
8280,fig-008454,1
8280,fig-008455,1
8280,fig-008456,1
8280,fig-008457,1
8280,fig-008458,1
8280,fig-008459,1
8288,fig-000063,1
8292,fig-008265,1
8292,fig-008266,1
8293,fig-009011,1
8293,fig-009015,1
8293,fig-009016,1
8295,fig-010220,1
8295,fig-010221,1
8295,fig-010222,1
8297,fig-000286,1
8297,fig-000470,1
8298,fig-000467,1
8298,fig-004689,1
8298,fig-009492,1
8298,fig-009493,1
8299,fig-004795,1
8299,fig-006792,1
8299,fig-008016,1
8299,fig-008017,1
8301,fig-000273,1
8302,fig-002687,1
8302,fig-003688,1
8302,fig-003890,1
8302,fig-003891,1
8302,fig-003892,1
8306,fig-009406,1
8310,fig-000660,1
8311,fig-000020,1
8311,fig-001127,2
8311,fig-006908,2
8324,fig-000730,1
8324,fig-005768,1
8324,fig-005769,1
8339,fig-001136,1
8341,fig-001461,1
8342,fig-001158,1
8345,fig-001235,1
8347,fig-000020,1
8347,fig-001127,1
8348,fig-000045,1
8348,fig-000048,1
8348,fig-000059,1
8348,fig-000095,1
8348,fig-000786,1
8348,fig-000830,1
8348,fig-000831,1
8348,fig-000832,1
8352,fig-001275,1
8354,fig-000191,2
8354,fig-009922,1
8354,fig-009946,1
8354,fig-009947,1
8354,fig-009948,1
8357,fig-006836,1
8357,fig-006837,1
8360,fig-000477,1
8360,fig-004694,1
8362,fig-002491,1
8362,fig-002492,1
8362,fig-002493,1
8362,fig-002494,1
8379,fig-005192,1
8379,fig-005246,1
8379,fig-005247,1
8379,fig-005248,1
8391,fig-006377,1
8391,fig-006378,1
8393,fig-005777,1
8393,fig-009258,2
8397,fig-009344,1
8397,fig-009345,1
8399,fig-002048,1
8399,fig-003732,1
8399,fig-003786,1
8399,fig-003787,1
8402,fig-003048,1
8402,fig-003049,1
8402,fig-003050,1
8403,fig-003724,1
8403,fig-003732,1
8403,fig-009103,1
8406,fig-001092,1
8406,fig-005151,1
8406,fig-005216,1
8406,fig-005500,1
8406,fig-005502,3
8408,fig-000301,1
8410,fig-001523,1
8412,fig-002392,1
8412,fig-002393,1
8414,fig-003524,2
8414,fig-003525,1
8414,fig-003526,1
8416,fig-000400,1
8416,fig-000662,1
8417,fig-000218,1
8418,fig-000088,1
8419,fig-006242,1
8429,fig-000713,1
8431,fig-003174,1
8431,fig-003200,1
8431,fig-003202,1
8435,fig-002405,1
8435,fig-002406,1
8435,fig-002407,1
8438,fig-005056,1
8438,fig-005062,1
8438,fig-005238,1
8438,fig-005239,1
8438,fig-005241,1
8438,fig-010311,1
8441,fig-000393,1
8441,fig-008854,1
8441,fig-009126,1
8441,fig-009458,1
8441,fig-009459,1
8441,fig-009460,1
8441,fig-009461,4
8441,fig-009462,1
8441,fig-009463,1
8442,fig-001274,1
8442,fig-005784,1
8442,fig-005798,1
8442,fig-005817,1
8442,fig-005818,1
8443,fig-001055,1
8447,fig-000124,1
8447,fig-003509,1
8447,fig-003537,1
8447,fig-003561,1
8447,fig-003562,1
8458,fig-000775,1
8461,fig-006276,1
8461,fig-006277,1
8461,fig-006278,1
8461,fig-006279,1
8461,fig-006280,1
8461,fig-006281,1
8461,fig-006282,1
8461,fig-006283,1
8461,fig-006284,1
8473,fig-010426,1
8473,fig-010427,1
8481,fig-009142,1
8481,fig-009671,1
8481,fig-009678,1
8481,fig-009679,1
8486,fig-007173,1
8486,fig-007174,1
8486,fig-007175,1
8487,fig-002510,1
8488,fig-006810,1
8488,fig-006811,1
8494,fig-000607,1
8499,fig-004980,1
8499,fig-004981,1
8499,fig-004982,1
8502,fig-004458,1
8502,fig-004459,1
8505,fig-001516,1
8505,fig-003672,1
8505,fig-010438,2
8508,fig-000970,1
8511,fig-000230,1
8512,fig-001393,1
8520,fig-001379,1
8525,fig-000194,1
8527,fig-006536,1
8527,fig-006537,1
8527,fig-006538,1
8527,fig-006539,1
8528,fig-005047,1
8528,fig-005048,1
8528,fig-005049,1
8535,fig-005285,1
8535,fig-005540,1
8543,fig-000447,1
8546,fig-000736,1
8547,fig-002229,1
8547,fig-006726,1
8547,fig-006727,1
8547,fig-006903,1
8547,fig-007110,1
8549,fig-004978,1
8549,fig-004980,1
8550,fig-001102,1
8551,fig-001953,1
8551,fig-005006,1
8559,fig-005619,1
