element_id,part_num,color_id
4107066,32013,14
4107067,32016,14
6000805,4895,14
4614819,3626bpr0748,14
4158879,32534,14
6031325,4066pr0233,14
4648281,97895,14
6176524,22886,14
4668467,3626bpr0835,14
4582868,3626bpr0669,14
6004047,98835pr0005,14
4654389,98835pr0003,14
74333,970x026,14
6176444,3626cpr2140,14
4609964,3626bpr0728,14
4609967,3626bpr0731,14
4610064,970x028pr0184,14
4636586,54872pr0008,14
6159514,15068pr0011,14
6176422,3626cpr2139,14
6170184,18671,14
4165504,42398,351
6057823,3626cpr1332,14
4582537,4218,14
6167389,30357,14
4293394,3626bpr0136,14
6212757,28777,15
647824,6478,14
6143847,15458,14
6173122,62462,14
4505583,59351,14
4537853,64772,14
4582611,89813,14
4537855,64771,14
4506400,2291,14
4210613,47540,14
4207817,47538,14
4207819,47541,14
4500334,31062,14
6149996,6536,27
663226,6632,0
6211762,18936,297
4528969,2412b,320
4668429,973c01h01pr1824,14
4570438,970x026,14
6176831,29028,14
4549416,3626bpr0576,14
6024715,11153,14
6072968,32014,14
6052375,970x028pr0532,14
6087599,970x297pr0708,14
4632071,970x001,14
4570002,3626bpr0640,14
6045966,3626bpr0676,14
4583827,3626bpr0675,14
6000443,970x154pr0318,14
6173918,98721,14
6177206,28387,14
625624,6256,14
4179488,6595,14
4107135,2825,14
4181143,2456,14
4121965,3040b,14
4609968,3626bpr0732,14
4623948,3626cpr0792,14
4613978,3022,14
6334074,11408c01pr0002,320
245424,2454a,14
300224,3002,14
4183681,6580,14
4249059,51260,14
6174255,29453,14
4617057,93598pr0003,14
4617052,93598pr0002,14
4228259,6256,14
4496710,6595,14
4258349,2362b,14
4278358,2654,14
300724,3007,14
4293074,31110pr0016,14
4233484,32064a,14
4498633,4066pr0226,14
4519850,47456,14
4271073,2377,14
244424,2444,14
4521393,2525,14
4212501,2695,14
4262787,32084,14
4119321,32173,14
4124366,33009,14
346024,3460,14
6004038,93591pr0019,14
4281382,3626bpr0440,14
4255043,upn0198b,14
4540040,61252,14
4520848,3004pr9979,14
4263007,3011pr0002,14
4521511,30375,14
4544005,32271,14
4174709,32525,14
4540180,32527,14
4161331,41770,14
4494224,4185,14
4217750,4346,14
4185269,44675,14
4563144,47225,14
4501921,4868b,14
4262815,48912c01,14
4217217,48064c01,14
4522035,61678,14
4296140,2905,14
4552041,30094,14
4195725,30355,14
6343724,6002,47
4153012,30647,14
4193775,32173,14
4569333,63871,14
4501130,30086,14
4569060,3005pr0001,14
4583104,3626bpr0098,14
4286060,3626bpr0262,14
4540286,2654,14
4271084,41747,14
6175817,93560pr0001,14
4609973,3626bpr0737,14
4615753,3626bpr0769,14
4615756,3626bpr0772,14
4609970,3626bpr0734,14
6021149,98249pr0001,14
6194412,11256,15
4551220,3626bpr0584,14
4586871,3626bpr0688,14
4609974,3626bpr0738,14
6022471,3626bpr0996,14
6000280,3626bpr0945,14
6000283,3626bpr0948,14
4586868,3626bpr0685,14
4590758,970x154pr0170,14
6000285,3626bpr0950,14
4587888,3626bpr0696,14
4586869,3626bpr0686,14
4609969,3626bpr0733,14
4540631,4066pr0211,14
4599378,30150,14
4260844,30647,14
4297401,32012,14
4503425,32017,14
4249271,32175,14
4218503,33009,14
4603501,4175,14
4561033,43719,14
4583915,46413,14
4639061,47753,14
4557533,85080,14
4584727,3626cpr0677,14
6224384,24299,272
4570003,3626bpr0641,14
4609977,3626bpr0741,14
4586875,3626bpr0692,14
4609972,3626bpr0736,14
6021197,3492c01,14
6004602,3626bpr0600,14
4656262,3626bpr0568,14
4587875,3626bpr0695,14
4655574,30259,14
4632601,90641,14
6001971,3626bpr0754,14
6000966,2639,14
4621603,93095,14
6014111,98313,14
4615754,3626bpr0770,14
4625471,3626bpr0677,14
4615763,3626bpr0778,14
4615752,3626bpr0768,14
4218672,47456,14
4205293,47225,14
486524,4865a,14
4193092,44572,14
4500442,44661pr0001,14
4179094,43722,14
4214089,4868b,14
4179587,43898,14
4262136,4855,14
4179571,43887,14
4180411,43710,14
4160392,42022,14
418524,4185,14
4501967,41749,14
4222035,4161,14
4587330,970x102pr0165,14
81867,4150pr0015,14
408124,4081b,14
4187136,40490,14
4587906,3626bpr0697,14
4550701,3958,14
4556785,4025,14
385424,3854,14
6022159,3942c,14
389924,3899,14
9553,3829c01,14
6187578,48171,0
4189348,3684,14
6055769,3626cpr1299,14
6112629,3626cpr1665,14
6081298,3626cpr1500,14
6100238,3626cpr1581,14
6081908,3626cpr1508,14
6079734,3626cpr1483,14
6079720,3626cpr1480,14
6079719,3626cpr1479,14
6079667,3626cpr1473,14
6079662,3626cpr1471,14
6074590,3626cpr1426,14
6071631,3626cpr1410,14
6068052,3626cpr1395,14
653623,6536,1
6062632,3626cpr1372,14
6062874,3626cpr1354,14
6057831,3626cpr1344,14
6057827,3626cpr1341,14
6055869,47456,14
6057824,3626cpr1334,14
6057818,3626cpr1329,14
6057815,3626cpr1328,14
6055793,3626cpr1304,14
6015864,3626bpr1061,14
6055791,3626cpr1303,14
6055762,3626cpr1294,14
6057691,3626cpr1279,14
6041801,3626cpr1247,14
6041792,3626cpr1243,14
6041789,3626cpr1241,14
6021844,3626cpr1147,14
6021675,3626cpr1146,14
6021851,3626cpr1145,14
6018687,3626cpr1091,14
6018620,3626cpr1086,14
6006578,3626cpr1033,14
4655810,3626cpr0925,14
4654200,3626cpr0870,14
4588025,44301a,14
4624416,3626cpr0793,14
4506812,3626cpr0500,14
4651218,3626bpr0890,14
4649941,3626bpr0883,14
4649940,3626bpr0882,14
4649938,3626bpr0880,14
4649937,3626bpr0879,14
4626771,3626bpr0811,14
4617510,3626bpr0782,14
4615758,3626bpr0774,14
6015859,3626bpr1056,14
235724,2357,14
6030213,3626bpr1175,14
6015863,3626bpr1060,14
4570663,3626bpr0646,14
4552291,3626bpr0596,14
4539519,3626bpr0567,14
4539511,3626bpr0566,14
4651442,3626cpr0892,14
4539508,3626bpr0565,14
4542171,3626bpr0561,14
4542169,3626bpr0560,14
4534396,3626bpr0554,14
4528206,3626bpr0541,14
6058246,90639,14
4528205,3626bpr0540,14
4528203,3626bpr0538,14
4528200,3626bpr0537,14
4528198,3626bpr0536,14
6056314,15343,14
4528193,3626bpr0535,14
4276756,3626bpr0434,14
4632088,3626bpr0830,14
4632087,3626bpr0829,14
4632084,3626bpr0826,14
6138660,13547,323
4632083,3626bpr0825,14
4294862,3626bpr0459,14
4290452,3626bpr0452,14
4261301,3626bpr0386,14
4656483,3626cpr0929,14
4200908,3626bpr0314,14
4194017,3626bpr0282,14
4286377,3626bpr0446,14
4186591,3626bpr0252,14
4654328,3626cpr0920,14
4185491,3626bpr0247,14
6068064,3626cpr1333,14
6062754,3626cpr1355,14
343724,3437,14
6057838,3626cpr1352,14
4286022,6153b,14
4237145,32529,14
4143185,32528,14
6057832,3626cpr1347,14
6041709,3626cpr1237,14
4610916,93575,14
4534912,32525,14
4495934,32524,14
4651443,3626cpr0893,14
4542579,32278,14
4194915,32271,14
4632579,90661,14
4625820,41750,14
6057810,3626cpr1325,14
4632569,4081b,14
4142866,32064a,14
4107911,31110,14
6022320,3626cpr0282,14
4566620,31110,14
4143654,31062,14
6041698,973c01h01pr2419,14
6029814,3070bpr0132,14
6029826,3070bpr0095,14
4568389,53451,14
6047218,15070,14
4569078,3004pr0001,14
4569076,3005pr0003,14
4613920,3626bpr0746,14
6062528,3069bpr0009,14
4559729,3068bpr0159,14
4613392,3626bpr0745,14
4219173,30663,14
4617046,3069bpr0117,14
4119091,2431pr0017,14
4116809,3626bpr0126,14
4647015,3626cpr0866,14
4187305,3626bpr0251,14
6000724,3626cpr0955,14
6057830,3626cpr1343,14
4218725,30388,14
6041666,973c01h01pr2415,14
304024,3040b,14
6041800,3626cpr1246,14
303924,3039,14
6058845,15523pr0001,14
6074928,30385,14
4556007,85863pr0003,14
4585640,85863pr0034,14
6058744,15527pr0001,14
6058864,15524pr0001,14
4560454,85863pr0007,14
4560460,85863pr0013,14
6058836,16368pr0001,14
4216656,30367c,14
6038412,3068bpr0223,14
6038399,85863pr0123,14
6032018,85863pr0080,14
4261269,3626bpr0387,14
6023888,3626cpr1156,14
4106936,30088,14
4569077,3003pr0001,14
6055768,3626cpr1297,14
82357,3005pr9996,14
4261572,3626bpr0389,14
4528207,3626bpr0542,14
4531194,3626bpr0551,14
6305986,973c28h22pr5159,4
4506727,3626cpr0498,14
614124,6141,14
6001876,973c01h01pr0804,14
4260843,2610,14
4186392,3626bpr0270,14
6018795,3626bpr1093,14
4207713,2495,14
6000279,3626bpr0944,14
4651441,3626cpr0891,14
6055862,3626cpr1311,14
6057370,973c01h01pr0806,14
4501843,2446pr0025,14
6023889,3626cpr1157,14
6055859,3626cpr1310,14
6000273,3626bpr0938,14
4173371,2496,14
4200767,2453a,14
245624,2456,14
4225880,3626bpr0353,14
4503204,2453b,14
6273322,30359b,72
300824,3008,14
302224,3022,14
6062939,3626cpr1224,14
6038472,3626cpr1225,14
230124,2301,14
4289265,3626bpr0245,14
241924,2419,14
6542199,6542b,72
6057982,3626cpr0746,14
9336,3626bpr0001,14
4237445,32278,14
362224,3622,14
4522935,41239,14
449524,4495b,14
233524,2335,14
4593753,4495b,14
4160868,41769,14
4523409,2335,14
6063762,15527pr0002,14
6052305,15491pr0001,14
6133927,13547,26
6070247,15084pr0001,14
6030403,12893pr0001,14
4158888,32535,14
4521048,53451,14
658824,6588,14
6224811,26604,15
6055404,3942c,14
6037663,13731,14
6018391,54872pr0011,14
4224266,30375,14
4143186,32527,14
4277925,44728,14
6016636,11374pr0001,14
4613584,3626bpr0756,14
4161207,41749,14
4501968,41750,14
4639063,6233,14
6069170,15672,14
4188361,2654,14
6006818,3626bpr1025,14
6012442,11055,14
6001240,4198pr9983,14
4642507,3626cpr0792,14
6019725,10314,14
6000446,970x308pr0321,14
6000435,970x026pr0315,14
6061025,10247,14
6029808,3070bpr0086,14
4542173,3626bpr0558,14
4542174,3626bpr0559,14
6038470,3626cpr1223,14
6038471,3626cpr1224,14
6000274,3626bpr0939,14
4613966,3004,14
4225878,3626bpr0351,14
6000284,3626bpr0949,14
4490817,3626bpr0487,14
6000277,3626bpr0942,14
403224,4032a,14
6112620,3626cpr1662,14
4523412,2335pr0019,15
6045698,3006pr0001,15
6054512,47755,15
4508688,57566pat0001,15
4520773,6309pr0110,15
4500058,57552pat0001,15
4508739,57548pat0001,15
6573199,6573,72
303901,3039,15
6170737,32523pr0001,15
6015649,3626bpr0977,15
4520784,6309pr0117,15
6116602,30374,15
6102484,32235,15
6123042,3068bpr0270,15
4273397,53451,15
4654622,4868b,15
4161326,41770,15
6064740,3899pr0005,15
6029181,973c31h12pr0656,15
6096146,19071,15
6109223,20841,15
6109228,20844,15
6015920,970c00pr0332,15
6031246,970c00pr0485,15
6078168,90397,15
6160106,41879a,15
4520793,6309pr0124,15
6170247,28896,15
4611424,3626bpr0744,14
80170,3069bpr0099,15
4121932,3040b,15
4515382,60766,70
6034973,10908pr0001,320
4651112,47510pr0006,15
6065676,973c12h03pr2142,15
6176666,973c27h01pr3700,15
6038384,61189pr0015,15
6262993,973c27h03pr4696,15
6233955,3622,272
6101121,76371,15
6107830,87587pr0001,15
6152349,3062bpr0010,15
307001,3070b,15
4625000,4596,15
6329372,30602,379
6139612,10908pr0001,320
6115821,21333pr0001,15
6108865,3675,15
6008099,973c27h01pr2117,15
6008018,973c27h01pr2111,15
6108866,4289,15
6170185,28884,15
6123715,3626cpr1763,15
4520766,6309pr0127,15
4520422,6309pr0046,15
381401,3814,15
6176244,973c27h01pr3732,15
6005560,970c00pr0356,15
4590622,3626bpr0698,15
6022593,12937pr0001,15
233501,2335,15
4156756,32577,15
6101931,60849,15
6100932,18948,15
4520465,6309pr0001,15
4520377,6309pr0009,15
6329641,74158,9999
462301,4623,15
4520767,6309pr0104,15
4520768,6309pr0105,15
4520762,6309pr0108,15
4520786,6309pr0119,15
4520788,6309pr0120,15
273001,2730,15
6100585,3068bpr0241,15
4520791,6309pr0122,15
4520792,6309pr0123,15
6106183,15254,15
6023994,64392,15
6052311,15496pr0001,15
6101866,4066pr0003,15
6153497,3626cpr1976,15
4515667,30367bpr0005,15
4234006,30187b,15
6084641,973c02h02pr2798,15
6000982,98570pat0001,15
6137218,3069bpr0163,15
4169044,30407,15
6102264,970d19pr0798,15
6137239,3068bpr0286,15
6152149,3068bpr0297,15
6045722,15118,15
6022412,4066pr0003,15
4651703,973c27h01pr0808,15
6022144,973c20h03pr2252,15
6153505,973c27h27pr3458,15
4610059,970c00pr0182,15
6146745,14769pr1045,15
4652350,973c27h01pr1945,15
4144012,3958,15
6147036,87079pr0089,15
4252613,50898,15
6148223,87079pr0091,15
4520759,6309pr0138,15
6039738,6309pr0064,15
4520747,6309pr0071,15
4520744,6309pr0068,15
6039745,6309pr0069,15
4520746,6309pr0070,15
6099773,19474,71
4570553,47715,1
4221427,47715,72
4219180,48201,1
6115095,30602pr0006,15
6151363,25264,15
4586867,3626bpr0684,15
6035147,13361pr0004,15
4282737,2436,15
4566292,970c00pr0139,15
6016748,93070pr0005,15
4578563,3069bpr0111,15
4294137,55768,15
4143244,6060,15
4530125,970c00pr0120,15
4558168,63864,15
4172922,14210,15
6023099,44676,15
4507191,44676,15
241201,2412b,15
4143189,4597,15
6109948,76371pr0008,15
302001,3020,15
6108662,3943b,15
6055059,98138pr0016,15
6110028,87745,15
6110023,40379,15
6119561,92584,15
6112230,973c27h01pr2999,15
6112193,3833,15
6102344,973c27h14pr2900,15
301001,3010,15
300301,3003,15
6000844,973c27h01pr2036,15
4173941,41669,15
6261471,75902pr0019,72
4514842,60479,15
6181753,91501,15
4109791,30145,15
4656282,98170pr0001,28
6123040,3068bpr0269,15
6122342,973c27h02pr3106,15
300101,3001,15
4233370,3045,15
6107667,6106,15
623701,601,15
6029904,6111pr0004,15
6110054,43708,15
4142969,32524,15
6110031,6153b,15
4654843,98218,15
4210470,42446,15
329801,3298,15
246001,2460,15
246501,2465,15
4259781,51640,15
303501,3035,15
6102565,3626cpr1609,15
6064475,973pr2622c01,15
4222794,3708,15
4212420,2431pr0027,15
4609363,93070pr0001,15
4590838,970c00pr0173,15
4163132,42074,15
428601,4286,15
4261694,44570,15
4590285,87557pr0004,15
6109654,973c27h12pr2992,15
6102937,18910,15
368001,3680,15
6167823,18895pr0003,15
4181119,2356,15
6173108,14769pr1056,15
4541956,60596,15
6112264,3046a,15
4558797,64393,15
656401,6564,15
656501,6565,15
4226322,30375,15
4568956,88292,15
4620799,51383,15
6178095,6020,15
6172591,15625pr0007,15
6058772,973pr2585c01,15
6114966,18588,15
6100770,973c27h01pr2880,15
6014003,92233,15
4585528,85863pr0030,15
663224,6632,14
6135286,6636pr0013,15
4623105,13457,15
6029156,98138pr0008,15
6259690,3626cpr2851,272
6020821,98100pr0001,15
4153705,30647,15
6040293,87610pr0004,15
4544140,85543,15
6159532,3678bpr0055,15
4253858,3676,15
6058182,6583,15
383001,3830,15
4527764,6565,15
6095768,973c27h01pr2815,15
6102303,18392pr0005,15
485501,4855,15
4596754,92084pr0003,15
234001,2340,15
4632590,90652,15
4142999,30360,15
4179867,43710,15
462401,4624,15
6177074,98138pr0067,15
6083545,973c27h03pr2795,15
4168072,3029,15
4499886,30372,15
6170388,50860,15
6317977,66792pr0044,0
608101,6081,15
471501,4715,15
6080519,973c27h03pr2767,15
6024943,4285b,15
6032390,970c00pr0332,15
4500878,30586,15
383301,3833,15
4520410,6309pr0034,15
4119227,4282,15
6100433,18392pr0001,15
6117629,3068bpr0262,15
4587884,90397,15
6126046,87580,15
4599044,92099,15
81267,2335pr0019,15
4620761,92950,15
6110019,18653,15
6122523,3068bpr0268,15
4195541,30536,15
4125555,32174,15
6162386,19729pr0002,15
4590836,88704,15
4520407,6309pr0032,15
6074988,973c27h03pr2681,15
625401,6254,15
626601,6266,15
4160697,2449,15
4598712,2524,15
6123039,3068bpr0267,15
6122585,973c27h27pr3104,15
4642923,4162pr0007,15
6122601,970c00pr0911,15
6122491,3626cpr1745,15
4579412,89536,15
6064900,973c27h23pr2556,15
6016949,88646pr0001,15
4111971,4733,15
4503008,3030,15
4567556,87557pr0002,15
6040581,973c27h02pr2426,15
6135353,6259pr0001,15
6135352,3068bpr0320,15
4565891,87556pr0002,15
6041450,973c27h29pr2408,15
6172580,27325,15
363301,3633,15
4582543,3702,15
4163533,41677,15
4652493,3626cpr0899,15
6036230,973c01h03pr2360,15
4222968,6120,15
4558874,87086,15
4560938,87619,15
6114410,98163pr0009,15
6019176,87994,15
4182304,40379,15
6029934,973c27h03pr2306,15
4549276,85941,15
4650119,98133pr0001,15
6173116,62462,15
6135301,3068bpr0400,15
4187741,4274,15
6092653,11208,15
4272616,44676,15
4598523,92438,15
4262005,30150,15
4107789,32020,15
4508661,3703,15
409501,4095,15
6133300,30613,15
4620663,31213pr0003,15
4620804,4066pr0271,15
646101,6461,15
4167638,6424,15
6020163,11278,15
4620569,4066pr0273,15
4603190,87781,15
4571039,87781,15
4613941,87747,15
4289569,4854,15
6131659,21019c00pat021pr0971,15
4500041,57567pat0001,15
6123000,6179pr0015,15
6122997,87079pr0080,15
4556052,3626bpr0601,15
4658306,973c27h03pr2008,15
4657374,973c10h03pr2005,15
4143621,31021,15
6122960,3005pr0013,15
6122694,973pr3108c01,15
6057460,6003,15
4519345,60657,15
4585458,87552,15
4547025,64682,15
4585448,87544,15
4586870,3626bpr0687,15
486101,4861,15
6152199,26990c01pr0001,15
4118980,32140,15
4624989,30165,15
4264959,52920,15
4667464,95347,15
6062547,87079pr0061,15
4249506,51739,15
4569321,88693,15
6112866,87079pr0068,15
6121923,87079pr0078,15
66291,6629,15
4654298,2431pr0053,15
4629808,2431pr0048,15
6081294,30408pr0008,15
4284006,54095,15
4631315,973c24h03pr1814,15
4582155,88393,15
4609295,93061,15
6080506,30408pr0007,15
6078571,30408pr0006,15
4142954,30408pr0002,15
4636763,2431pr0049,15
4160047,30136,15
4114329,30137,15
6059275,3041,15
6106381,47510wpr0001,15
420701,4207,15
4278499,47306,15
4584819,973c27h02pr1620,15
4570026,973c27h01pr1573,15
6177157,28327,15
6077803,6060,15
6132650,50947,15
4220184,6251,15
6103114,19727pr0004,15
4660866,30056,15
6013303,60809pr0002,15
4529190,973c28h03pr1476,15
6082309,15793pr0001,15
6073896,14222pr0014,15
4110046,30183,15
4144132,32250,15
4659586,30370pr0020,15
6031997,85863pr0099,15
4141668,33243,15
4622545,47759,15
4527977,6178,15
4569568,973c27h03pr1568,15
4583049,89648,15
4618526,91405,15
6018774,99781,15
4275315,78c11,15
4548400,973c27h02pr1465,15
4551722,973c10h03pr1436,15
4125374,78c08,15
4143254,30414,15
6066043,11217pr0010,15
6121926,87079pr0079,15
6114373,21148,15
4529194,973c34h03pr1401,15
6114418,20439,15
4179873,43721,15
4143665,30375,15
4143788,78c03,15
6024501,47511pr0003,15
4651115,47511pr0001,15
4209005,47398,15
6138771,13547,30
6174929,30165,19
4668432,973c01h01pr1826,15
4571058,64647,15
4654829,31333,15
6022397,973c27h02pr1332,15
6071251,13530,15
6057382,973c27h01pr0812,15
4110051,30180,15
302301,3023,15
4523637,75c22,15
4520380,6309pr0012,15
6129330,30370pr0004,15
6129320,30370pr0003,15
6129251,30361pr1007,15
4613697,973c27h03pr1729,15
6129283,973c27h27pr3179,15
6129018,970c00pr0963,15
6360216,6233,70
4514359,44360,15
6009016,75937,15
6166894,28192,15
4586393,970d10,15
4494474,47457,15
4193785,6582,15
4256756,30361cpr0002,15
4600307,92691,15
4113820,30190,15
4520394,6309pr0026,15
6173586,973c27h02pr3635,15
4215142,30360,15
6114386,98162pr0009,15
6121369,20870pr0001,15
6114417,20441,15
4166139,32073,15
6099479,3664pr0012,15
6096680,98225,15
6078440,30361pr1004,15
4175546,41678,15
6062323,30361pr1002,15
6055181,30361pr1001,15
6040144,30361pr0014,15
4286372,47459,15
6028364,30361pr0013,15
4667081,30361pr0016,15
4656825,30361pr0015,15
4656583,30361pr0010,15
6168612,27263,15
6069002,15672,15
6023423,30361pr0005,15
4550104,30361pr0004,15
6066122,970x026pr0644,15
6023872,970x297pr0440,15
4529688,970x005,15
6101887,4066pr0097,15
6078546,970x194pr0695,15
4618276,93559,15
4194011,30361cpr0004,15
4157765,6558,15
4520396,6309pr0028,15
4528186,2446pr0004,15
4586275,88293,15
6004925,91176,15
4514102,2446pr0024,15
4520749,6309pr0073,15
4233366,3044c,15
6129258,30480pr0001,15
6632199,6632,72
6055088,970x026pr0573,15
4654007,95678pr0005,15
6054964,970x199pr0568,15
6122153,973c27h42pr3098,15
6114340,21144c01pr0001,15
6115889,21353c01pr0001,15
6114357,38943c02pr0001,15
4563575,44524,15
6102671,98225pr0002,15
6092950,13349,15
6101864,4066pr0276,15
6167497,18677,0
6101162,3437pr0043,15
4256676,47676,15
4287153,73983,15
4124097,30171,15
6024694,970x026pr0471,15
4227074,44809,15
4503223,45301,15
6073019,970d19pr0659,15
6170177,3626cpr2063,15
4622937,92692,15
4167337,32068,15
4531187,32177,15
6102649,93242pr0004,15
4623528,87613pr0002,15
6099812,10563,15
6101889,4066pr0094,15
6099414,76371pr0005,15
4621327,3004pr0008,15
4206992,47122,15
6044931,3003pr0039,15
4287280,52036,15
6151968,24947,15
4581885,6046,15
630901,6309,15
4222342,30359b,15
6104805,11212,15
6117129,973c27h02pr3051,15
6120819,970c00pr0905,15
6117842,4182,15
6117843,4181,15
4297330,44674,15
6079668,45410,15
4260051,30324,15
6112839,3070bpr0150,15
6112816,3004pr0016,15
6099469,76371pr0018,15
6099465,76371pr0017,15
6030646,970c00pr0275,15
4570434,970c00,15
6044604,3003pr0027,15
6044630,3003pr0028,15
6044633,3003pr0029,15
6044698,3003pr0030,15
6044707,3003pr0031,15
6044710,3003pr0033,15
6044723,3003pr0034,15
6044730,3003pr0036,15
6044922,3003pr0037,15
4256805,50993,15
4520100,54872pr0004,15
4654907,31111pr9986,15
4654830,31333pr0002,15
4252616,50858,15
6062279,16577,15
6126981,3626cpr1795,15
4566297,3068bpr0001,15
6072900,16770,15
6079143,17454,15
6133244,24116,15
4228700,45462,15
4197191,45918,15
6092256,55982,15
6106136,20409,15
4667795,970c00pr0190,15
4578907,970c00pr0162,15
6174237,14769pr1063,15
4297949,6191,15
6076156,973c27h01pr2693,15
6071713,16698,15
6175686,14769pr1072,15
6044293,3003pr0025,15
6044270,3003pr0024,15
6151534,93083pr0014,15
4520748,6309pr0072,15
6044262,3003pr0023,15
6093469,2417,15
6175288,93083pr0009,15
6044257,3003pr0022,15
6100465,3626cpr1584,15
6015912,92946,15
4535206,43719,15
6044251,3003pr0021,15
6082298,51725pr0005,15
6008094,99251,15
6089696,3176,15
4621645,4199pr0002,15
6072981,16816pr0001,15
4520098,54873pr0002,15
6019243,3961,15
4622628,4066pr0251,15
6076599,15391,15
6022756,11217pr0001,15
4514356,30170,15
6070629,16659pr0002,15
6117155,973c27h02pr3055,15
4610056,970c00pr0181,15
4610062,970c00pr0183,15
4626630,93066pr0001,15
6097440,18945,15
4613976,3022,15
4204714,32526,15
6058141,3664pr0011,15
6058965,3437pr0032,15
6062935,16691pr0001,15
6024377,4066pr0280,15
6040333,64567,15
4622572,95120,15
6044245,3003pr0020,15
6044241,3003pr0019,15
6044235,3003pr0018,15
6044231,3003pr0017,15
6044226,3003pr0016,15
6076467,16606pat0001,15
4651120,47511pr0007,15
4612347,93060pr0004,15
663223,6632,1
6267423,24599,191
6105986,973c27h01pr2949,15
4612346,93060pr0003,15
4546903,4066pr0275,15
6104617,973c27h01pr2943,15
300601,3006,15
6109829,14718,27
6028323,85975,15
6038649,13768pr0001,15
4215140,3899,15
4625868,93277,15
6056323,15345,15
6145487,26104,15
4106553,30091,15
4629916,93348,15
4654831,31333pr0003,15
4179247,30540,15
4618277,93561,15
6073416,3846,15
4581375,41970pr0010,15
4249855,6265,0
6018101,93604,15
6079140,14718,15
4160857,41769,15
6031947,93606,15
6023495,4066pr0268,15
6023671,4066pr0251,15
4496709,6595,15
4586191,89849,15
6006365,30172,15
4611446,93609,15
4578638,74201c01,15
6070249,15083pr0001,15
6046905,15070,15
4532972,2449,15
4275536,973c01h01pr0805,15
4610918,93575,15
4160403,42023,15
4194010,30361c,15
6177269,62711,15
6173810,29338pr0001,15
6173846,29346pr0001,15
6044195,3003pr0011,15
6044200,3003pr0012,15
6044202,3003pr0013,15
6044207,3003pr0014,15
6044223,3003pr0015,15
6056606,15453pr0001,15
4552453,85863,15
6057032,87079pr0054,15
6044772,48995pr0004,15
4539270,56904,15
4624718,973c27h12pr1784,15
4519552,973c27h27pr1348,15
6044149,3003pr0006,15
6052201,14769pr0001,15
4538720,63965,15
6061573,62812,15
4275591,973c27h12pr1201,15
4275606,973c01h01pr1204,15
4638336,3069bpr0123,15
6112706,17865pr0001,15
4507741,973c27h01pr1320,15
248601,2486,15
6055125,13683pr0001,15
4590623,3626bpr0699,15
4549942,973c31h01pr1479,15
4551981,973c27h27pr1491,15
4520398,6309pr0029,15
4157449,32557,15
4612637,973c27h03pr1715,15
4655670,14210,15
4629915,93168,15
6046381,15208,15
6034503,62791c01,15
6000269,3678bpr0067,15
6044157,3003pr0007,15
6022393,973c27h03pr1897,15
6044168,3003pr0008,15
4587555,3678bpr0008,15
6005001,973c27h01pr2074,15
4613256,60897,15
6044179,3003pr0009,15
4227494,47330,15
6069913,973c27h02pr2648,15
51569301,51377,80
4583968,30293,15
6077867,973c27h03pr2698,15
4208132,47406,15
6044187,3003pr0010,15
4600294,93160,15
6093479,93095,15
6024178,11111pr0002,15
6016746,93070pr0007,15
4646642,98136,15
4538625,60808,15
4540381,76244,15
4611700,88072,15
4578724,30373,15
6029250,973c27h03pr1986,15
6177875,14718,30
4526981,62462,15
4646844,98138,15
4644208,98224,15
4250220,33227,15
4238865,41896,15
601901,6019,15
4624514,56145,15
4228696,45463,15
6015217,64807,15
4165432,6589,15
6079516,93216,15
4613126,93589,15
4525017,30296,15
6033204,13538,15
4234443,32476,15
4157102,32551,15
4116816,30261,15
6122603,970c00pr0917,15
4612568,47406,15
6122711,21019c00pat004pr0921,15
6122705,21019c00pat004pr0920,15
6121892,3626cpr1729,15
4648338,970c00pr0271,15
6122285,87997pr0003,15
4220988,41668,15
6096538,11369pr0002,15
6082307,51725pr0006,15
6122194,50231pr9999,15
4610897,47456,15
6074384,30261pr0001,15
4583503,2446,15
4281240,53543,15
4188628,4868b,15
4520471,6851,15
4164212,30240,15
4298609,2446,15
4291508,32476,15
6046383,15210,15
4540294,30259,15
4190516,30259,15
4500381,47296,15
4558208,60581,15
6106023,6178pr0005,15
4612145,6583,15
6132203,24299,15
6022377,12857,15
4602950,4591,15
6114580,11946,15
4515359,60477,15
4561505,87058,15
4587185,89509,15
6081466,95199,15
6123924,56823c50,15
4521148,45705,15
6058967,14923,15
4621643,4199,15
4528785,2634c01,15
6104200,3068bpr0246,15
6132204,24307,15
4190255,44822,15
6020314,11255,15
6073082,973c27h12pr2663,15
6117940,44728,15
4660505,98606,15
6018793,11262pr0001,15
4529170,44822,15
6020226,11260pr0001,15
4125367,32175,15
6035539,93274,15
4140626,30236,15
4205375,44224,15
6174905,87079pr0099,15
4183035,44301a,15
6174934,14769pr1067,15
6182017,14769pr1066,15
6174728,3069bpr0177,15
4649222,98549,15
6174891,60581pr0013,15
6175982,3245cpr9998,15
6167450,64799,15
6156667,26603,15
6172366,25269,15
6175984,3245cpr9999,15
6009580,973pr2132c01,15
4275461,973c27h01,15
4578800,973c27h27pr1552,15
4179580,43898,15
4520790,6309pr0121,15
6035179,3626cpr1207,15
6065592,3626cpr1388,15
6035405,13731,15
4159314,2436,15
6033016,13459,15
4196991,43557,15
4500958,30370pr0013,15
6038434,61189pr0016,15
