inventory_id,set_num,quantity
43618,71026-5,1
43618,71026-6,1
43618,71026-7,1
43618,71026-8,1
43618,71026-9,1
43650,71026-0,60
43681,45002-1,2
43681,45005-1,2
43681,45018-1,2
43681,45024-1,2
43681,45025-1,2
43681,9840-1,2
43719,45300-1,1
43719,5004838-1,1
43720,2000715-1,1
43720,45300-1,4
43720,5004838-1,4
43721,2000715-1,4
43721,45300-1,12
43721,5004838-1,12
43840,60177-1,1
43840,60178-1,1
43862,30617-1,1
43864,30617-1,1
43974,75900-1,1
43974,75901-1,1
43974,75902-1,1
43974,75903-1,1
43974,75904-1,1
43974,SDMYSTERYGANG-1,1
44262,6317941-1,1
44262,6317942-1,1
44262,80104-1,1
44262,80105-1,1
44343,8310-1,1
44343,8311-1,1
44598,71014-0,60
46148,9081-1,1
46148,9085-1,1
46714,75126-1,1
46714,75128-1,1
46714,75129-1,1
47910,3194-1,2
49630,71027-1,3
49630,71027-10,4
49630,71027-11,3
49630,71027-12,5
49630,71027-13,4
49630,71027-14,3
49630,71027-15,3
49630,71027-16,4
49630,71027-2,3
49630,71027-3,4
49630,71027-4,5
49630,71027-5,4
49630,71027-6,4
49630,71027-7,3
49630,71027-8,3
49630,71027-9,5
49677,71027-1,1
49677,71027-10,1
49677,71027-11,1
49677,71027-12,1
49677,71027-13,1
49677,71027-14,1
49677,71027-15,1
49677,71027-16,1
49677,71027-2,1
49677,71027-3,1
49677,71027-4,1
49677,71027-5,1
49677,71027-6,1
49677,71027-7,1
49677,71027-8,1
49677,71027-9,1
50665,70736-1,1
50665,70738-1,1
54703,5002887-1,1
54703,9780756656232-2,1
61767,41077-1,1
61767,41078-1,1
65362,45544-1,1
65362,45560-1,1
69977,10060-1,1
69977,10145-1,1
69977,3458-1,1
69977,3462-1,1
70292,71361-1,1
70292,71361-10,1
70292,71361-2,1
70292,71361-3,1
70292,71361-4,1
70292,71361-5,1
70292,71361-6,1
70292,71361-7,1
70292,71361-8,1
70292,71361-9,1
70295,71361-1,2
70295,71361-10,2
70295,71361-2,2
70295,71361-3,2
70295,71361-4,2
70295,71361-5,2
70295,71361-6,2
70295,71361-7,2
70295,71361-8,2
70295,71361-9,2
70831,71361-0,20
72217,76140-1,1
72217,76141-1,1
72217,76146-1,1
72222,71028-0,60
72223,71028-1,1
72223,71028-10,1
72223,71028-11,1
72223,71028-12,1
72223,71028-13,1
72223,71028-14,1
72223,71028-15,1
72223,71028-16,1
72223,71028-2,1
72223,71028-3,1
72223,71028-4,1
72223,71028-5,1
72223,71028-6,1
72223,71028-7,1
72223,71028-8,1
72223,71028-9,1
72630,71001-1,1
72630,71001-10,1
72630,71001-11,1
72630,71001-12,1
72630,71001-13,1
72630,71001-14,1
72630,71001-15,1
72630,71001-16,1
72630,71001-2,1
72630,71001-3,1
72630,71001-4,1
72630,71001-5,1
72630,71001-6,1
72630,71001-7,1
72630,71001-8,1
72630,71001-9,1
73585,41608-1,1
73585,41609-1,1
73586,41451-1,1
73586,41452-1,1
74937,30541-1,1
74956,30381-1,1
76670,60207-1,1
76670,60213-1,1
76670,60219-1,1
76876,75973-1,1
76876,OWIK-2,1
77814,60247-1,1
77814,60250-1,1
77815,60224-1,1
77815,60225-1,1
77816,21140-1,1
77816,21145-1,1
77817,75890-1,1
77817,75891-1,1
77818,41900-1,1
77818,41902-1,1
77818,41905-1,1
77818,41908-1,1
77963,30364-1,1
77976,30571-1,1
79504,71386-1,1
79504,71386-10,1
79504,71386-2,1
79504,71386-3,1
79504,71386-4,1
79504,71386-5,1
79504,71386-6,1
79504,71386-7,1
79504,71386-8,1
79504,71386-9,1
80924,71386-0,20
81986,11926-1,1
82555,71013-0,60
82558,71025-0,30
82965,60250-1,1
82965,60251-1,1
83246,71029-1,1
83246,71029-10,1
83246,71029-11,1
83246,71029-12,1
83246,71029-2,1
83246,71029-3,1
83246,71029-4,1
83246,71029-5,1
83246,71029-6,1
83246,71029-7,1
83246,71029-8,1
83246,71029-9,1
83247,71029-0,36
84230,2000471-1,24
84230,45401-1,12
84231,2000470-1,24
84231,45400-1,12
85961,71029-0,6
86879,40357-1,1
86879,PE770441-1,1
87120,60247-1,1
87120,60249-1,1
87431,4186868-1,1
87431,4186870-1,1
87431,4186872-1,1
87431,4186874-1,1
87431,4186875-1,1
87445,10715-1,1
87445,60180-1,1
87445,60218-1,1
87522,70628-1,1
87522,70633-1,1
87522,70634-1,1
87522,70635-1,1
87522,853760-1,1
87523,41330-1,1
87523,41335-1,1
87523,853775-1,1
87524,60171-1,1
87524,60172-1,1
87524,60176-1,1
88083,40176-1,1
88083,40298-1,1
88083,5001621-1,1
88083,5002938-1,1
88083,5002947-1,1
